4669,The St. Paul Stories of F. Scott Fitzgerald,F. Scott Fitzgerald-Dave Page-Patricia Hampl,3.97,0873515129,9780873515122,en-US,328,93,12
4670,Tender is the Night,F. Scott Fitzgerald-Arnold Goldman-Richard Godden,3.82,0141183594,9780141183596,en-GB,400,1278,131
4673,The Great Gatsby,Kathleen Parkinson-F. Scott Fitzgerald,3.88,0140771972,9780140771978,eng,144,518,29
4674,The Great Gatsby,F. Scott Fitzgerald-Tim Robbins,3.91,0060098910,9780060098919,eng,6,249,57
4675,The Great Gatsby,F. Scott Fitzgerald-Alexander Scourby,3.91,1572702567,9781572702561,eng,4,61,13
4676,Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer-F. Scott Fitzgerald-CliffsNotes,3.73,0764586017,9780764586019,eng,96,72,13
4677,The Great Gatsby,F. Scott Fitzgerald,3.91,0140620184,9780140620184,eng,188,2621,242
4680,Limitations (Kindle County Legal Thriller  #7),Scott Turow,3.33,0312426453,9780312426453,eng,208,1681,221
4681,Reversible Errors (Kindle County  #6),Scott Turow,3.84,0446612626,9780446612623,eng,553,4943,210
4682,The Laws Of Our Fathers (Kindle County  #4),Scott Turow,3.75,0446604402,9780446604406,en-US,817,3559,158
4683,Personal Injuries (Kindle County  #5),Scott Turow,3.85,0446608602,9780446608602,eng,528,5039,171
4685,One L: The Turbulent True Story of a First Year at Harvard Law School,Scott Turow,3.66,0446673781,9780446673785,eng,288,5872,441
4686,Ultimate Punishment,Scott Turow,3.82,031242373X,9780312423735,eng,176,495,49
4688,The Cider House Rules,John Irving-Grover Gardner,4.12,073660989X,9780736609890,eng,26,9,0
4692,The Physician (Cole Family Trilogy  #1),Noah Gordon,4.37,0751503894,9780751503890,eng,720,22137,1121
4693,Matters of Choice (Cole Family Trilogy  #3),Noah Gordon-Mirjana Cvekić-Ljiljana Cvekić,3.37,0451187261,9780451187260,eng,448,2548,137
4695,The Rabbi,Noah Gordon,3.67,0449214540,9780449214541,eng,448,891,44
4696,The Last Jew,Noah Gordon-Mirjana Cvekić-Ljiljana Cvekić,4.08,0312300530,9780312300531,eng,352,4119,185
4698,The Frequencies,Noah Eli Gordon,4.32,0974016713,9780974016719,eng,81,69,8
4700,Chamán (Familia Cole  #2),Noah Gordon-Elsa Mateo,4.11,849654642X,9788496546424,spa,768,442,20
4703,The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon,3.30,0307275698,9780307275691,eng,60,409,35
4704,Ocean Star Express,Mark Haddon-Peter   Sutton,3.50,000664600X,9780006646006,eng,32,1,0
4707,El curioso incidente del perro a medianoche,Mark Haddon-Patricia Antón de Vez,3.87,8478889108,9788478889105,spa,268,3841,437
4711,The Beautiful and Damned,F. Scott Fitzgerald,3.75,0140180575,9780140180572,eng,368,110,13
4714,The Damned and the Beautiful: American Youth in the 1920's,Paula S. Fass,3.76,0195024923,9780195024920,spa,520,82,14
4717,This Side of Paradise (Paradise  #1),Steven L. Layne,3.74,1589802543,9781589802544,eng,224,536,78
4723,Trimalchio,F. Scott Fitzgerald-James L.W. West III,4.42,0521890470,9780521890472,eng,214,37,3
4729,Milarepa,Éric-Emmanuel Schmitt,3.19,2226093524,9782226093523,fre,64,1204,43
4737,The Bookshop,Penelope Fitzgerald,3.32,0006543545,9780006543541,eng,156,454,76
4738,Souvenir of Canada 2,Douglas Coupland,3.83,1553650433,9781553650430,eng,144,330,9
4739,Souvenir of Canada,Douglas Coupland,3.85,1550549170,9781550549171,en-US,144,884,35
4742,The Illustrated Art of War,Sun Tzu-Samuel B. Griffith,3.97,019518999X,9780195189995,eng,272,86,11
4745,World War 3 Illustrated: Confrontational Comics,Scott   Cunningham-Peter Kuper-Seth Tobocman-Sabrina Jones,3.85,1568580398,9781568580395,eng,256,20,2
4746,Master Index: An Illustrated Guide,Time-Life Books,3.47,0809447967,9780809447961,eng,175,15,1
4752,A New Hope: The Illustrated Screenplay (Star Wars  Episode IV),George Lucas,4.19,0345420691,9780345420695,eng,166,12,0
4764,Soul of the Sword: An Illustrated History of Weaponry and Warfare from Prehistory to the Present,Robert L. O'Connell-John    Batchelor,4.08,0684844079,9780684844077,en-US,400,36,5
4767,Star Wars Episode 1: The Phantom Menace Illustrated Screenplay,George Lucas,3.92,0345431103,9780345431103,eng,150,257,9
4777,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons  Warriors  and Warfare in the Ancient Civilizations of Greece and Rome,John Warry-Phillip de ste. Croix,4.13,0806127945,9780806127941,eng,224,371,19
4796,The Winter of Our Discontent,John Steinbeck-Susan Shillinglaw,3.99,0143039482,9780143039488,eng,336,30894,1414
4799,Cannery Row,John Steinbeck,4.03,014200068X,9780142000687,eng,181,92582,3681
4801,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,John Steinbeck-Elaine Steinbeck-Robert DeMott,4.41,1883011159,9781883011154,eng,1088,870,25
4802,Tortilla Flat,John Steinbeck,3.83,0141185112,9780141185118,en-GB,154,419,37
4803,The Log from the Sea of Cortez,John Steinbeck-Richard Astro,3.84,0141186070,9780141186078,eng,288,3226,248
4805,The Illustrated Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel-William J.H. Andrewes-William J. H. Andrewes,4.09,0802775934,9780802775931,eng,224,166,18
4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel-Neil Armstrong,3.96,0802714625,9780802714626,eng,192,43661,1740
4808,Latitude and Longitude (Rookie Read-About Geography),Rebecca Aberg-Jeanne Clidas,3.58,0516277650,9780516277653,eng,32,1,0
4812,The Quest for Longitude: The Proceedings of the Longitude Symposium  Harvard University  Cambridge  Massachusetts  November 4-6  1993,William Andrewes,4.67,0964432900,9780964432901,eng,437,9,2
4813,1421: The Year China Discovered America,Gavin Menzies,3.59,006054094X,9780060540944,eng,650,11289,860
4817,Dr. Desirable,Kristi Gold,3.24,0373764219,9780373764211,eng,192,19,1
4820,Mayflower: A Story of Courage  Community  and War,Nathaniel Philbrick,3.87,0670037605,9780670037605,eng,461,29543,2162
4824,Before the Mayflower: A History of Black America,Lerone Bennett Jr.,4.43,0874850916,9780874850918,eng,796,6,2
4829,Before The Mayflower A History of Black America,Lerone Bennett Jr.,4.43,0140072144,9780140072143,en-US,70,25,1
4830,Shalimar the Clown,Salman Rushdie,3.87,0679783482,9780679783480,eng,398,11110,729
4832,Midnight's Children,Salman Rushdie,3.99,0330267140,9780330267144,en-GB,463,335,43
4834,The Satanic Verses,Salman Rushdie,3.71,0670825379,9780670825370,eng,549,1175,167
4835,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie-Paul Birkbeck,4.01,0670886580,9780670886586,eng,224,21536,1557
4836,Fury,Salman Rushdie,3.29,0099421860,9780099421863,eng,272,6551,342
4845,Code Complete,Steve McConnell,4.29,0735619670,9780735619678,en-US,914,6734,321
4855,How to Live on 24 Hours a Day,Arnold Bennett,3.66,1406922900,9781406922905,eng,92,2477,368
4864,Dale Carnegie's Lifetime Plan for Success: How to Win Friends and Influence People & How to Stop Worrying and Start Living,Dale Carnegie,4.16,1578660394,9781578660391,eng,538,108,6
4866,How to Stop Worrying and Start Living,Dale Carnegie,4.11,0671035975,9780671035976,eng,358,57572,1382
4870,How To Enjoy Your Life And Your Job,Dale Carnegie-Dorothy Carnegie,3.95,0671708260,9780671708269,eng,224,1750,112
4873,The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World,Dale Carnegie-Stuart R. Levine-Michael A. Crom,4.09,0671519980,9780671519988,eng,256,3550,92
4874,The Decoration of the Torre de la Parada (Corpus Rubenianum Ludwig Burchard  Part IX) (Corpus Rubenianum Ludwig Burchard),Svetlana Alpers,5.00,0199210152,9780199210152,eng,532,1,0
4887,The Drama of the Gifted Child: The Search for the True Self,Alice  Miller-Ruth Ward,4.09,0465016901,9780465016907,eng,144,11373,554
4888,The Drama of the Gifted Child: The Search for the True Self,Alice  Miller,4.09,046501691X,9780465016914,en-US,118,94,10
4894,Who Moved My Cheese?,Spencer Johnson-Kenneth H. Blanchard,3.78,0091883768,9780091883768,eng,96,288074,7725
4898,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,W. Chan Kim-Renée Mauborgne,3.89,1591396190,9781591396192,eng,240,40936,789
4900,Heart of Darkness,Joseph Conrad,3.42,1892295490,9781892295491,eng,188,299880,7862
4901,Heart of Darkness,Joseph Conrad-Paul B. Armstrong,3.42,0393926362,9780393926361,en-US,528,2871,169
4902,Heart of Darkness,Joseph Conrad,3.42,1580495753,9781580495752,en-US,76,2390,100
4903,Heart of Darkness,Joseph Conrad-A.N. Wilson,3.42,184391008X,9781843910084,en-US,137,340,24
4905,Heart of Darkness,Joseph Conrad,3.42,0141182431,9780141182438,en-US,218,776,65
4906,Heart of Darkness and Other Tales,Joseph Conrad-Cedric Watts,3.58,0192801724,9780192801722,eng,225,3679,176
4907,Heart of Darkness,Joseph Conrad,3.42,159224646X,9781592246465,eng,132,93,11
4909,Teacher Man (Frank McCourt  #3),Frank McCourt,3.75,0743243781,9780743243780,eng,272,25726,1991
4912,'Tis A Memoir (Frank McCourt  #2),Frank McCourt,3.68,0006551815,9780006551812,eng,495,44179,1611
4916,Angela's Ashes,Frank McCourt,4.10,0007718721,9780007718726,eng,224,705,64
4921,Three Men in a Boat (Three Men  #1),Jerome K. Jerome,3.89,0140621334,9780140621334,eng,185,36037,2622
4922,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,0486451100,9780486451107,eng,144,209,34
4924,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,1904919529,9781904919520,eng,272,50,8
4925,Three Men in a Boat,Jerome K. Jerome,3.89,0141441216,9780141441214,eng,178,734,120
4926,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome-Jeremy Lewis,4.09,0140437509,9780140437508,en-US,400,2243,173
4929,Kafka on the Shore,Haruki Murakami-Philip Gabriel,4.13,1400079276,9781400079278,eng,467,206089,11396
4931,海邊的卡夫卡 上,Haruki Murakami-村上春樹-賴明珠,4.07,9571338400,9789571338408,zho,328,66,6
4933,The Brothers Karamazov,Fyodor Dostoyevsky-Constance Garnett-Manuel Komroff-John Bayley,4.32,0451527348,9780451527349,eng,736,977,97
4934,The Brothers Karamazov,Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,4.32,0374528373,9780374528379,eng,796,177444,6370
4935,The Brothers Karamazov,Fyodor Dostoyevsky-David McDuff,4.32,0140449248,9780140449242,eng,1013,1497,167
4936,The Brothers Karamazov,Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,4.32,0679729259,9780679729259,eng,796,608,82
4937,The Brothers Karamazov,Fyodor Dostoyevsky-Constance Garnett,4.32,0486437914,9780486437910,eng,736,1903,182
4938,The Brothers Karamazov,Fyodor Dostoyevsky-Simon Vance-Thomas R. Beyer Jr.,4.32,1596440791,9781596440791,eng,16,19,2
4940,The Brothers Karamazov,Fyodor Dostoyevsky-Constance Garnett-Maire Jaanus,4.32,159308045X,9781593080457,eng,720,1011,182
4942,CliffsNotes on Dostoevsky's The Brothers Karamazov,James Lamar Roberts-Gary Carey,3.50,0764538136,9780764538131,en-GB,96,4,0
4943,Hungry Planet,Peter Menzel-Faith D'Aluisio,4.44,1580086810,9781580086813,eng,288,1420,193
4944,The Very Hungry Caterpillar,Eric Carle,4.29,0399226907,9780399226908,eng,13,3773,262
4945,The Little Mouse  the Red Ripe Strawberry and the Big Hungry Bear (Child's Play Library),Don    Wood,4.31,0859533301,9780859533300,en-US,32,60,10
4947,One Hundred Hungry Ants,Elinor J. Pinczes-Bonnie Mackain,4.05,0395971233,9780395971239,en-US,32,2061,162
4948,The Very Hungry Caterpillar,Eric Carle,4.29,0241003008,9780241003008,eng,26,340101,6313
4950,The Hungry Tide,Amitav Ghosh,3.94,061871166X,9780618711666,eng,333,11220,772
4951,Feeding the Hungry Heart: The Experience of Compulsive Eating,Geneen Roth,3.97,0452270839,9780452270831,eng,224,717,42
4952,What Is the What,Dave Eggers,4.16,1932416641,9781932416640,eng,475,64088,6192
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,0375725784,9780375725784,eng,485,154166,8473
4954,You Shall Know Our Velocity!,Dave Eggers,3.63,1400033543,9781400033546,eng,401,25360,1459
4955,How We Are Hungry,Dave Eggers,3.75,1400095565,9781400095568,eng,224,11823,658
4956,How We Are Hungry: Stories,Dave Eggers,3.75,1932416137,9781932416138,eng,218,486,39
4963,Merry Christmas  Stinky Face,Lisa McCourt-Cyd Moore,3.99,0439635772,9780439635776,eng,32,19,3
4964,Love You Until--,Lisa McCourt-Cyd Moore,4.67,0809166585,9780809166589,eng,32,3,0
4965,Year of Wonders,Geraldine Brooks,4.01,0142001430,9780142001431,eng,358,115677,8261
4966,The Wonder Years: Helping Your Baby and Young Child Successfully Negotiate the Major Developmental Milestones,Tanya Remer Altmann-American Academy of Pediatrics,3.49,0553804766,9780553804768,en-US,224,54,9
4967,The Seven-Year-Old Wonder Book,Isabel Wyatt-Alyson MacNeill,4.21,0863155278,9780863155277,eng,157,117,19
4978,Wolves of the Calla (The Dark Tower  #5),Stephen King-Bernie Wrightson,4.19,141651693X,9781416516934,eng,931,120906,2640
4979,A Man Without a Country,Kurt Vonnegut-Daniel Simon,4.08,081297736X,9780812977363,eng,160,32592,1983
4980,Breakfast of Champions,Kurt Vonnegut,4.08,0385334206,9780385334204,eng,303,193395,5057
4981,Slaughterhouse-Five,Kurt Vonnegut,4.07,0385333846,9780385333849,eng,275,951021,17985
4982,The Sirens of Titan,Kurt Vonnegut,4.16,1857988841,9781857988840,eng,224,85089,2833
4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom-Terry Southern-David H. Goldsmith-James Lundquist-Lawrence R. Broer-Peter J. Reed-Loree Rackstraw-William S. Doxey-Jerome Klinkowitz-Richard Giannone-John L. Simons-Leonard Mustazza-Zoltan Ab di-Nagy-Peter Freese-Wendy B. Faris,4.35,0791071685,9780791071687,eng,258,28191,199
4984,Bagombo Snuff Box,Kurt Vonnegut,3.72,0099282968,9780099282969,en-GB,295,7849,222
4985,Welcome to the Monkey House,Kurt Vonnegut,4.14,0385333501,9780385333504,eng,331,44749,1438
4986,God Bless You  Dr. Kevorkian,Kurt Vonnegut,3.84,0743422007,9780743422000,eng,80,12423,542
4987,Jailbird,Kurt Vonnegut,3.81,0385333900,9780385333900,eng,310,17241,559
4988,Fates Worse Than Death,Kurt Vonnegut,3.86,0425134067,9780425134061,en-US,240,3112,114
4989,The Red Tent,Anita Diamant,4.17,0312353766,9780312353766,eng,336,453899,15578
4990,Inside the Red Tent,Sandra Hack Polaski,3.94,0827230281,9780827230286,eng,100,174,14
4991,Anita Diamant's The Red Tent: A Reader's Guide,Ann Finding,4.13,0826415741,9780826415745,eng,88,439,54
4995,La tienda roja,Anita Diamant,4.17,8478883975,9788478883974,spa,384,36,9
4997,La Jeune fille à la perle,Tracy Chevalier-Marie-Odile Fortier-Masek,3.87,2070417948,9782070417940,fre,313,536,37
4999,Iron Kingdom: The Rise and Downfall of Prussia  1600–1947,Christopher   Clark,4.14,0674023854,9780674023857,eng,776,2413,164
5004,Downfall (Dragonlance: Dhamon Saga  #1),Jean Rabe,3.68,0786918144,9780786918140,eng,397,840,9
5005,Berlin: The Downfall  1945,Antony Beevor,4.28,0670886955,9780670886951,eng,489,236,17
5008,El azul de la virgen,Tracy Chevalier,3.66,8466313591,9788466313599,spa,411,48,5
5015,Saturday,Ian McEwan,3.63,1400076196,9781400076192,eng,289,50926,3273
5027,I Love Saturdays y domingos,Alma Flor Ada-Elivia Savadier,4.03,068987409X,9780689874093,en-US,32,33,10
5038,The Pillars of Creation (Sword of Truth  #7),Terry Goodkind,3.68,0765340747,9780765340740,eng,725,46789,747
5043,The Pillars of the Earth (Kingsbridge  #1),Ken Follett,4.31,0451207149,9780451207142,eng,973,530446,24934
5051,A Dangerous Fortune,Ken Follett,4.03,0330332651,9780330332651,eng,596,147,11
5053,The Man From St. Petersburg,Ken Follett,3.87,0451208706,9780451208705,eng,320,15320,617
5055,Night Over Water,Ken Follett,3.81,0451211472,9780451211477,eng,448,13965,628
5057,The Truth about the Drug Companies: How They Deceive Us and What to Do about It,Marcia Angell,3.94,0375760946,9780375760945,en-GB,319,628,70
5058,On Wings of Eagles,Ken Follett,3.93,0451213092,9780451213099,eng,416,7462,358
5061,La verdad acerca de las Industrias Farmacéuticas: cómo nos engaña y qué hacer al respecto,Marcia Angell,3.94,9580493510,9789580493518,spa,324,3,0
5062,Jackdaws,Ken Follett,3.95,0451219597,9780451219596,eng,416,20048,898
5065,Whiteout,Ken Follett-David Tennant,3.56,1405052716,9781405052719,eng,4,12,1
5066,Jackdaws,Ken Follett,3.95,0451207521,9780451207524,eng,496,352,32
5069,Battle Angel Alita - Last Order : Angel's Vision  Vol. 08,Yukito Kishiro,4.10,1421508656,9781421508658,eng,208,309,2
5071,Battle Angel Alita - Last Order : Guilty Angel  Vol. 07,Yukito Kishiro,4.12,1421504332,9781421504339,eng,208,313,1
5073,Gunnm Last Order  Tome 01,Yukito Kishiro,4.06,2723439801,9782723439800,fre,200,47,2
5077,Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,John E. Upledger,4.09,1556432461,9781556432460,eng,240,234,26
5084,My Life in France,Julia Child-Alex Prud'Homme,4.17,1400043468,9781400043460,eng,302,67593,6043
5088,A Short History Of Nearly Everything,Bill Bryson,4.20,096573840X,9780965738408,eng,545,28,2
5089,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson,4.20,0385663552,9780385663557,eng,624,28,6
5094,The Drawing of the Three (The Dark Tower  #2),Stephen King,4.23,0451210859,9780451210852,eng,463,163647,4846
5095,The Waste Lands (The Dark Tower  #3),Stephen King,4.24,034082977X,9780340829776,eng,584,1073,82
5096,Wizard and Glass (The Dark Tower  #4),Stephen King-Dave McKean,4.25,0340829788,9780340829783,eng,845,122796,3396
5098,The Gunslinger (The Dark Tower  #1),Stephen King,3.96,0340829753,9780340829752,eng,238,1598,189
5102,The Handmaid's Tale,Margaret Atwood-Valerie Martin,4.09,0307264602,9780307264602,eng,350,1992,276
5104,The Handmaid's Tale,Margaret Atwood,4.09,0435124099,9780435124090,en-GB,308,496,51
5107,The Catcher in the Rye,J.D. Salinger,3.80,0316769177,9780316769174,eng,277,2318478,42016
5110,The Catcher In The Rye,J.D. Salinger,3.80,0553134329,9780553134322,eng,214,232,25
5111,The Catcher in the Rye - Barron's Book Notes,Barron's,3.72,0812034074,9780812034073,eng,120,779,24
5113,Franny and Zooey,J.D. Salinger,3.98,0316769029,9780316769020,eng,201,162510,4805
5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,4.12,0316766941,9780316766944,eng,256,39655,1164
5116,For Esme—With Love and Squalor  and Other Stories,J.D. Salinger,4.19,0140237534,9780140237535,eng,149,2268,75
5128,The Doors of Perception & Heaven and Hell,Aldous Huxley,3.94,0060595183,9780060595180,eng,187,27716,740
5129,Brave New World,Aldous Huxley-Felisberto Albuquerque,3.98,0060929871,9780060929879,eng,288,1173739,18665
5130,Island,Aldous Huxley,3.85,0060085495,9780060085490,eng,354,17583,967
5131,The Perennial Philosophy,Aldous Huxley,4.23,006057058X,9780060570583,eng,336,2959,145
5132,Huxley and God: Essays on Religious Experience,Aldous Huxley-Huston Smith-Jacqueline Hazard Bridgeman,4.31,0824522524,9780824522520,eng,320,96,4
5134,Moksha: Writings on Psychedelics & the Visionary Experience,Aldous Huxley-Michael Horowitz-Cynthia Palmer,4.17,0892817585,9780892817580,eng,304,382,15
5135,Point Counter Point,Aldous Huxley,3.85,1564781313,9781564781314,eng,432,9227,198
5136,After Many a Summer Dies the Swan,Aldous Huxley,3.75,1566630185,9781566630184,en-US,368,1975,140
5137,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,4.12,0141183780,9780141183787,en-GB,281,4643,206
5139,The Devil Wears Prada (The Devil Wears Prada  #1),Lauren Weisberger,3.73,0307275558,9780307275554,eng,432,723487,7081
5144,Arundhati Roy's The God of Small Things: A Reader's Guide,Julie Mullaney,4.00,0826453279,9780826453273,en-GB,96,304,19
5148,A Separate Peace,John Knowles,3.57,0743253973,9780743253970,eng,208,169719,5964
5153,The Corrections,Jonathan Franzen,3.79,0374701849,9780374701840,eng,662,161,20
5157,Black and Blue,Anna Quindlen,3.88,0385333137,9780385333139,eng,288,73165,1349
5158,A Virtuous Woman,Kaye Gibbons,3.68,0375703063,9780375703065,eng,165,22632,575
5159,Here on Earth,Alice Hoffman,3.69,0425169693,9780425169698,eng,336,41850,1419
5160,The Heart of a Woman,Maya Angelou,4.20,0375500723,9780375500725,eng,288,17403,418
5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,3.86,0140286276,9780140286274,eng,464,110552,997
5163,The Heart Is a Lonely Hunter,Carson McCullers,3.97,0618526412,9780618526413,eng,359,2594,273
5167,Cane River,Lalita Tademy,4.05,0446678457,9780446678452,eng,522,41627,1807
5168,Where the Heart Is,Billie Letts,4.01,0446672211,9780446672214,eng,376,220846,3320
5169,Oprah Winfrey,Katherine E. Krohn,3.82,0822550008,9780822550006,eng,128,35,5
5171,Drowning Ruth,Christina Schwarz,3.74,0345439104,9780345439109,eng,368,72319,2097
5174,Fall on Your Knees,Ann-Marie MacDonald,3.96,0743466527,9780743466523,eng,672,54468,2392
5175,What Looks Like Crazy on an Ordinary Day (Idlewild  #1),Pearl Cleage,3.72,038079487X,9780380794874,eng,244,18983,626
5176,While I Was Gone,Sue Miller,3.68,0345443284,9780345443281,eng,304,55166,1151
5179,Mother of Pearl,Melinda Haynes,3.68,0671774670,9780671774677,eng,465,18590,414
5180,The Rapture of Canaan,Sheri Reynolds,3.81,0425162443,9780425162446,eng,320,31885,776
5182,Songs in Ordinary Time,Mary McGarry Morris,3.70,0140244824,9780140244823,eng,740,29564,543
5186,Breath  Eyes  Memory,Edwidge Danticat,3.87,037570504X,9780375705045,eng,234,24348,1174
5187,The Book of Ruth,Jane Hamilton,3.84,0385265700,9780385265706,en-US,328,61475,1194
5190,Open House,Elizabeth Berg,3.70,0345435168,9780345435163,eng,272,52515,1544
5191,The Pilot's Wife,Anita Shreve,3.52,0316601950,9780316601955,eng,304,76839,3772
5194,The Reader,Bernhard Schlink-Carol Brown Janeway,3.75,0375707972,9780375707971,eng,218,3477,402
5196,Tara Road,Maeve Binchy,3.90,0440235596,9780440235590,eng,648,64863,1670
5197,A Lesson Before Dying,Ernest J. Gaines,3.94,0375702709,9780375702709,eng,256,45096,2771
5198,Paradise,Toni Morrison,3.79,0452280397,9780452280397,eng,318,18964,731
5199,One Hundred Years of Solitude,Gabriel García Márquez,4.06,060630052X,9780606300520,eng,458,43,6
5202,The Treasure Hunt: A Little Bill Book,Bill Cosby-Varnette P. Honeywood,3.29,0590956183,9780590956185,eng,40,351,17
5203,She's Come Undone,Wally Lamb,3.86,0671021001,9780671021009,eng,465,281643,8978
5204,We Were the Mulvaneys,Joyce Carol Oates,3.72,0452282829,9780452282827,eng,454,83736,2476
5205,A Map of the World,Jane Hamilton-Frank  Muller-C.J. Critt,3.80,0385720106,9780385720106,en-GB,400,67012,1433
5207,Daughter of Fortune,Isabel Allende-Margaret Sayers Peden,3.90,006019491X,9780060194918,eng,399,968,95
5209,The Meanest Thing To Say,Bill Cosby-Varnette P. Honeywood-Varnette Hon Eywood,3.53,0590956167,9780590956161,eng,40,956,52
5210,The Good Earth,Pearl S. Buck,3.98,0743272935,9780743272933,en-US,357,3908,485
5211,A Fine Balance,Rohinton Mistry,4.36,140003065X,9781400030651,eng,603,108208,7248
5212,The Best Way to Play: A Little Bill Book,Bill Cosby-Varnette P. Honeywood-Varnette Honeywood,3.48,0590956175,9780590956178,eng,40,394,17
5213,White Oleander,Janet Fitch,3.95,0316284955,9780316284950,eng,480,3031,208
5214,Cry  the Beloved Country,Alan Paton,3.89,0743262174,9780743262170,eng,316,3035,373
5215,One Hundred Years of Solitude,Gabriel García Márquez-Gregory Rabassa,4.06,0060740450,9780060740450,eng,458,3371,315
5216,Song of Solomon,Toni Morrison,4.04,0452260116,9780452260115,en-US,337,1647,132
5217,One Hundred Years of Solitude,Gabriel García Márquez-Gregory Rabassa,4.06,1417735988,9781417735983,eng,417,84,5
5218,One Hundred Years of Solitude,Gabriel García Márquez,4.06,0606349154,9780606349154,eng,417,18,1
5219,The Bluest Eye,Toni Morrison,4.00,0452282195,9780452282193,en-GB,216,3262,268
5220,The Poisonwood Bible,Barbara Kingsolver,4.05,0060930535,9780060930530,eng,546,5449,778
5222,East of Eden,John Steinbeck,4.37,1417704748,9781417704743,eng,608,67,1
5230,Vergeef me,Wally Lamb-Inge de Heer,4.18,9022530078,9789022530078,nl,744,55,7
5236,A sud delle nuvole,Wally Lamb,3.86,8878189650,9788878189652,ita,520,4,2
5237,The Crusader: Ronald Reagan and the Fall of Communism,Paul Kengor,4.20,0061136905,9780061136900,eng,432,132,14
5240,Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza,4.12,0684848236,9780684848235,eng,304,1027,35
5246,Ethan Frome,Edith Wharton,3.38,0142437808,9780142437803,eng,189,87790,3725
5249,Ethan Frome and Summer,Edith Wharton-Elizabeth Strout,3.86,0375757287,9780375757280,eng,274,472,52
5254,A Son at the Front,Edith Wharton-Shari Benstock,3.50,087580568X,9780875805689,eng,239,170,19
5255,Collected Stories  1891-1910,Edith Wharton-Maureen Howard,4.30,1883011930,9781883011932,eng,928,51,6
5261,A Backward Glance,Edith Wharton-Louis Auchincloss,3.77,0684847558,9780684847559,eng,385,493,71
5269,Edith Wharton's The Age of Innocence (Bloom's Modern Critical Interpretations),Harold Bloom-Edith Wharton,3.71,0791081265,9780791081266,eng,205,11,1
5289,Complete Works of Oscar Wilde,Oscar Wilde-Merlin Holland,4.45,0007144350,9780007144358,eng,1270,11732,179
5294,Oscar Wilde,Richard Ellmann,4.24,0394759842,9780394759845,eng,736,2616,111
5296,An Ideal Husband,Oscar Wilde,4.04,048641423X,9780486414232,eng,78,32213,843
5297,The Picture of Dorian Gray,Oscar Wilde-Jeffrey Eugenides,4.07,0375751513,9780375751516,eng,367,705175,15856
5304,De Profundis and Other Writings,Oscar Wilde-Hesketh Pearson,4.21,014043089X,9780140430899,eng,252,2253,91
5305,Sense and Sensuality: Jesus Talks to Oscar Wilde on the Pursuit of Pleasure (Great Conversations),Ravi Zacharias,3.93,1590528603,9781590528600,en-US,94,501,49
5306,Travels with Charley: In Search of America,John Steinbeck,4.08,0142000701,9780142000700,eng,214,52914,3513
5307,Novels and Stories 1932–1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,John Steinbeck-Elaine Steinbeck-Robert DeMott,4.37,1883011019,9781883011017,eng,909,350,26
5308,The Pearl,John Steinbeck,3.45,0142000698,9780142000694,eng,96,153111,5853
5309,The Life and Times of Scrooge McDuck,Don Rosa,4.66,0911903968,9780911903966,eng,266,2336,143
5310,The Life and Times of Scrooge McDuck Companion,Don Rosa,4.47,1888472405,9781888472400,eng,208,938,23
5314,The Last Christmas of Ebenezer Scrooge,Marvin Kaye,4.13,1592241336,9781592241330,eng,168,14,3
5316,Uncle Scrooge #359,Don Rosa-Carl Barks-Lars Jensen-Pat McGreal-Carol McGreal-Frank Jonker-Romano Scarpa-Mau Heymans-José Massaroli,4.00,1888472421,9781888472424,eng,64,9,1
5319,A Christmas Story,Jean Shepherd,4.09,0767916220,9780767916226,eng,131,2879,339
